Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Missouri,US,2020-04-29 02:32:29,572,32,0,38.77875681,-90.66662425
Alabama,US,2020-04-29 02:32:29,70,0,0,33.71902176,-86.31029372
Illinois,US,2020-04-29 02:32:29,434,25,0,38.46996033,-89.93063427
Michigan,US,2020-04-29 02:32:29,309,21,0,42.92655373,-82.67937954
Missouri,US,2020-04-29 02:32:29,2,0,0,38.03699437,-93.77631447
Wisconsin,US,2020-04-29 02:32:29,13,0,0,45.03437474,-92.45000068
Arkansas,US,2020-04-29 02:32:29,82,0,0,35.02201976,-90.74828138
Missouri,US,2020-04-29 02:32:29,28,1,0,37.81214171,-90.47598685
Louisiana,US,2020-04-29 02:32:29,28,1,0,30.82210324,-90.71013176
Louisiana,US,2020-04-29 02:32:29,240,19,0,30.02531716,-90.80212061
Louisiana,US,2020-04-29 02:32:29,758,66,0,30.12597499,-90.4753503
Florida,US,2020-04-29 02:32:29,207,4,0,29.90096506,-81.43589967
Indiana,US,2020-04-29 02:32:29,602,16,0,41.61756781,-86.29040834
Michigan,US,2020-04-29 02:32:29,30,1,0,41.91441767,-85.52797979
Louisiana,US,2020-04-29 02:32:29,170,37,0,30.59724262,-92.00135806
New York,US,2020-04-29 02:32:29,170,0,0,44.4976179,-75.06550039
Minnesota,US,2020-04-29 02:32:29,69,11,0,47.6048407,-92.46879855
Missouri,US,2020-04-29 02:32:29,2965,159,0,38.6377004,-90.4458375
Missouri,US,2020-04-29 02:32:29,1104,59,0,38.63555736,-90.24349225
Florida,US,2020-04-29 02:32:29,239,22,0,27.37763908,-80.47106649
Louisiana,US,2020-04-29 02:32:29,226,15,0,30.13112107,-91.61403569
Louisiana,US,2020-04-29 02:32:29,182,20,0,29.69262097,-91.44702164
Maryland,US,2020-04-29 02:32:29,145,7,0,38.30058422,-76.6062928
Louisiana,US,2020-04-29 02:32:29,1184,104,0,30.40942847,-89.95642711
Kansas,US,2020-04-29 02:32:29,1,0,0,38.03100851,-98.71762001
Virginia,US,2020-04-29 02:32:29,221,2,0,38.41758738,-77.45917053
California,US,2020-04-29 02:32:29,312,7,0,37.55862499,-120.9970722
South Dakota,US,2020-04-29 02:32:29,6,0,0,44.41381872,-100.7349153
North Carolina,US,2020-04-29 02:32:29,29,4,0,35.31647813,-80.25093221
Kansas,US,2020-04-29 02:32:29,4,0,0,37.56304714,-101.7843534
Nebraska,US,2020-04-29 02:32:29,2,0,0,41.9169835,-97.19394708
Illinois,US,2020-04-29 02:32:29,1,0,0,41.09309773,-89.79745866
North Dakota,US,2020-04-29 02:32:29,44,2,0,46.80851182,-102.6576326
Ohio,US,2020-04-29 02:32:29,324,36,0,40.81482476,-81.36437305
Indiana,US,2020-04-29 02:32:29,15,1,0,41.27890281,-86.64686895
Texas,US,2020-04-29 02:32:29,8,0,0,26.56150059,-98.73892358
Virginia,US,2020-04-29 02:32:29,11,0,0,38.15965544,-79.05979937
Missouri,US,2020-04-29 02:32:29,7,1,0,37.89090059,-90.1949941
Minnesota,US,2020-04-29 02:32:29,86,0,0,45.55192576,-94.61078221
Minnesota,US,2020-04-29 02:32:29,14,0,0,44.02240351,-93.22627088
Georgia,US,2020-04-29 02:32:29,71,1,0,34.55151201,-83.29405315
Oklahoma,US,2020-04-29 02:32:29,22,1,0,34.48556989,-97.85141892
Texas,US,2020-04-29 02:32:29,1,0,0,32.73553157,-98.83631615
Illinois,US,2020-04-29 02:32:29,22,0,0,42.35129217,-89.662598
Indiana,US,2020-04-29 02:32:29,21,1,0,41.64423868,-85.00101094
New York,US,2020-04-29 02:32:29,210,35,0,42.2689144,-77.3829924
Kansas,US,2020-04-29 02:32:29,8,0,0,37.1923008,-101.3118967
Washington,US,2020-04-29 02:32:29,9,1,0,48.40035475,-117.8542701
Georgia,US,2020-04-29 02:32:29,21,0,0,32.07996777,-84.83208037
Tennessee,US,2020-04-29 02:32:29,7,0,0,36.50235092,-87.83920548
Montana,US,2020-04-29 02:32:29,1,0,0,45.67071407,-109.3950061
Missouri,US,2020-04-29 02:32:29,19,0,0,36.85571651,-89.9444155
North Carolina,US,2020-04-29 02:32:29,11,0,0,36.4017975,-80.23893369
Arkansas,US,2020-04-29 02:32:29,7,0,0,35.86251946,-92.15684085
Mississippi,US,2020-04-29 02:32:29,22,0,0,30.79187949,-89.11547539
Missouri,US,2020-04-29 02:32:29,3,0,0,36.75000327,-93.45256475
Nevada,US,2020-04-29 02:32:29,0,0,0,39.44875482,-119.5250207
Iowa,US,2020-04-29 02:32:29,26,1,0,42.03621213,-93.46499005
New Hampshire,US,2020-04-29 02:32:29,133,0,0,43.291833,-71.02336013
North Dakota,US,2020-04-29 02:32:29,5,0,0,46.97962541,-98.95637318
Wyoming,US,2020-04-29 02:32:29,3,0,0,42.76558279,-109.9130922
Massachusetts,US,2020-04-29 02:32:29,12140,469,0,42.3279514,-71.07850442
New York,US,2020-04-29 02:32:29,32724,1131,0,40.88320119,-72.8012172
Virginia,US,2020-04-29 02:32:29,152,8,0,36.70155394,-76.63603554
Indiana,US,2020-04-29 02:32:29,13,0,0,39.08952258,-87.41414469
New Hampshire,US,2020-04-29 02:32:29,11,0,0,43.36094111,-72.22203125
New York,US,2020-04-29 02:32:29,769,21,0,41.71579493,-74.76394559
Pennsylvania,US,2020-04-29 02:32:29,1,0,0,41.44634738,-76.51246591
Tennessee,US,2020-04-29 02:32:29,47,1,0,36.51240691,-82.30412917
South Dakota,US,2020-04-29 02:32:29,1,0,0,44.71571812,-100.1278092
West Virginia,US,2020-04-29 02:32:29,1,0,0,37.65390597,-80.86009693
Colorado,US,2020-04-29 02:32:29,119,1,0,39.63803232,-106.1150762
Ohio,US,2020-04-29 02:32:29,542,43,0,41.12464734,-81.53123079
Utah,US,2020-04-29 02:32:29,359,0,0,40.86688146,-110.9535882
Kansas,US,2020-04-29 02:32:29,3,1,0,37.23682549,-97.47721621
Tennessee,US,2020-04-29 02:32:29,608,35,0,36.46824103,-86.45917204
Alabama,US,2020-04-29 02:32:29,55,2,0,32.59117397,-88.19916205
Florida,US,2020-04-29 02:32:29,177,13,0,28.70181754,-82.0794267
Georgia,US,2020-04-29 02:32:29,370,26,0,32.03650571,-84.19821492
South Carolina,US,2020-04-29 02:32:29,220,7,0,33.91826534,-80.37942316
Mississippi,US,2020-04-29 02:32:29,52,2,0,33.60192578,-90.58882684
North Carolina,US,2020-04-29 02:32:29,12,0,0,36.41689489,-80.69102283
Virginia,US,2020-04-29 02:32:29,4,1,0,37.11781893,-76.88450012
Pennsylvania,US,2020-04-29 02:32:29,82,4,0,41.82147784,-75.80071959
Delaware,US,2020-04-29 02:32:29,2114,51,0,38.66143781,-75.39031349
New Jersey,US,2020-04-29 02:32:29,882,97,0,41.13891592,-74.69118243
Virginia,US,2020-04-29 02:32:29,30,1,0,36.92432914,-77.25791182
California,US,2020-04-29 02:32:29,29,2,0,39.03417539,-121.6945899
Florida,US,2020-04-29 02:32:29,128,14,0,30.19746066,-82.9909967
Wyoming,US,2020-04-29 02:32:29,16,0,0,41.65943896,-108.8827882
Minnesota,US,2020-04-29 02:32:29,2,0,0,45.2829032,-95.68264092
Texas,US,2020-04-29 02:32:29,9,0,0,34.53028891,-101.7349174
Indiana,US,2020-04-29 02:32:29,15,0,0,38.82767338,-85.03022429
Georgia,US,2020-04-29 02:32:29,22,1,0,32.69642758,-84.53351366
Maryland,US,2020-04-29 02:32:29,34,1,0,38.76618159,-76.10882561
Alabama,US,2020-04-29 02:32:29,59,2,0,33.37823223,-86.16886178
Mississippi,US,2020-04-29 02:32:29,11,1,0,33.95339918,-90.1729398
Alabama,US,2020-04-29 02:32:29,279,17,0,32.86698258,-85.79833053
Iowa,US,2020-04-29 02:32:29,263,7,0,42.07991767,-92.53266945
Missouri,US,2020-04-29 02:32:29,11,1,0,36.65465345,-93.04075153
Louisiana,US,2020-04-29 02:32:29,540,21,0,30.62888673,-90.40664996
New Mexico,US,2020-04-29 02:32:29,17,0,0,36.58006022,-105.6310198
Texas,US,2020-04-29 02:32:29,2019,53,0,32.77143818,-97.29101614
Mississippi,US,2020-04-29 02:32:29,39,0,0,34.65133709,-89.94485778
Georgia,US,2020-04-29 02:32:29,8,0,0,32.04785085,-82.05539188
Florida,US,2020-04-29 02:32:29,3,0,0,30.04848048,-83.60445406
Georgia,US,2020-04-29 02:32:29,17,2,0,32.55792548,-84.25077141
Iowa,US,2020-04-29 02:32:29,1,0,0,40.73710579,-94.69778563
Kentucky,US,2020-04-29 02:32:29,8,0,0,37.3677562,-85.3329931
Texas,US,2020-04-29 02:32:29,255,3,0,32.30163422,-99.89007449
West Virginia,US,2020-04-29 02:32:29,6,0,0,39.33602617,-80.0421439
Illinois,US,2020-04-29 02:32:29,38,3,0,40.50716185,-89.51404662
Virginia,US,2020-04-29 02:32:29,5,0,0,37.12191123,-81.56685568
California,US,2020-04-29 02:32:29,1,1,0,40.12570935,-122.2370171
Georgia,US,2020-04-29 02:32:29,25,0,0,31.92829517,-82.93491155
Colorado,US,2020-04-29 02:32:29,28,2,0,38.88133511,-105.1614893
Louisiana,US,2020-04-29 02:32:29,1,0,0,32.00760749,-91.32915234
Louisiana,US,2020-04-29 02:32:29,382,31,0,29.37343766,-90.82626855
Georgia,US,2020-04-29 02:32:29,170,18,0,31.77527543,-84.44069698
Texas,US,2020-04-29 02:32:29,10,0,0,33.17402785,-102.3354521
Idaho,US,2020-04-29 02:32:29,9,0,0,43.75303583,-111.2056773
Wyoming,US,2020-04-29 02:32:29,96,0,0,43.93522482,-110.5890801
Missouri,US,2020-04-29 02:32:29,0,0,0,37.31728859,-91.96564727
Oklahoma,US,2020-04-29 02:32:29,107,1,0,36.74777635,-101.4889765
Georgia,US,2020-04-29 02:32:29,173,17,0,30.86392347,-83.91847289
Nebraska,US,2020-04-29 02:32:29,3,0,0,42.15725356,-96.54157099
Washington,US,2020-04-29 02:32:29,100,1,0,46.9291895,-122.8290656
Georgia,US,2020-04-29 02:32:29,97,5,0,31.45743864,-83.5236119
Oregon,US,2020-04-29 02:32:29,6,0,0,45.46248721,-123.712066
Oklahoma,US,2020-04-29 02:32:29,1,0,0,34.37288446,-98.92426619
New York,US,2020-04-29 02:32:29,82,6,0,42.16852837,-76.30835812
Pennsylvania,US,2020-04-29 02:32:29,14,1,0,41.77255149,-77.25433032
Mississippi,US,2020-04-29 02:32:29,53,7,0,34.76872156,-88.90988194
Indiana,US,2020-04-29 02:32:29,95,2,0,40.38872739,-86.89413959
Indiana,US,2020-04-29 02:32:29,18,1,0,40.31123252,-86.05234925
Tennessee,US,2020-04-29 02:32:29,96,0,0,35.501942,-89.73694895
Mississippi,US,2020-04-29 02:32:29,7,0,0,34.74023475,-88.23917219
Texas,US,2020-04-29 02:32:29,15,0,0,33.21339719,-94.96797273
Kentucky,US,2020-04-29 02:32:29,12,0,0,36.8381152,-87.17878374
Minnesota,US,2020-04-29 02:32:29,4,0,0,46.06996226,-94.89785296
South Dakota,US,2020-04-29 02:32:29,1,0,0,43.19338568,-100.7195503
Connecticut,US,2020-04-29 02:32:29,422,35,0,41.85853803,-72.3308481
Texas,US,2020-04-29 02:32:29,44,1,0,31.40464436,-100.462443
New York,US,2020-04-29 02:32:29,126,0,0,42.44945765,-76.47229843
Utah,US,2020-04-29 02:32:29,58,0,0,40.44862644,-113.1295715
Montana,US,2020-04-29 02:32:29,29,6,0,48.65577551,-111.6942414
Georgia,US,2020-04-29 02:32:29,28,3,0,32.12059861,-82.32957247
New Mexico,US,2020-04-29 02:32:29,15,0,0,34.64048375,-105.8508949
Georgia,US,2020-04-29 02:32:29,21,1,0,34.91369188,-83.7410746
North Carolina,US,2020-04-29 02:32:29,7,0,0,35.20383864,-82.79638423
Minnesota,US,2020-04-29 02:32:29,2,0,0,45.77298854,-96.47062949
Texas,US,2020-04-29 02:32:29,1464,42,0,30.33432034,-97.7853562
Wisconsin,US,2020-04-29 02:32:29,2,0,0,44.30360275,-91.35893614
Georgia,US,2020-04-29 02:32:29,3,0,0,32.40422134,-82.56904553
Utah,US,2020-04-29 02:32:29,11,0,0,40.12491499,-109.5174415
Kentucky,US,2020-04-29 02:32:29,8,0,0,36.80767017,-87.87333656
Kentucky,US,2020-04-29 02:32:29,3,0,0,38.61056487,-85.33775972
Texas,US,2020-04-29 02:32:29,8,0,0,31.0879489,-95.1367187
Georgia,US,2020-04-29 02:32:29,141,4,0,33.03349196,-85.02812115
Tennessee,US,2020-04-29 02:32:29,50,1,0,36.39026213,-86.16087954
Ohio,US,2020-04-29 02:32:29,299,27,0,41.31735028,-80.76109643
West Virginia,US,2020-04-29 02:32:29,4,0,0,39.11240885,-79.57053576
California,US,2020-04-29 02:32:29,578,35,0,36.22026558,-118.8020203
Oklahoma,US,2020-04-29 02:32:29,506,32,0,36.11939621,-95.94013939
Mississippi,US,2020-04-29 02:32:29,35,1,0,34.64967704,-90.37481167
California,US,2020-04-29 02:32:29,4,0,0,38.02644018,-119.9525093
Georgia,US,2020-04-29 02:32:29,66,8,0,31.71612656,-83.62069378
South Dakota,US,2020-04-29 02:32:29,15,0,0,43.3109081,-97.14865776
Alabama,US,2020-04-29 02:32:29,199,0,0,33.28726072,-87.52556818
Ohio,US,2020-04-29 02:32:29,59,0,0,40.44214695,-81.47226262
Michigan,US,2020-04-29 02:32:29,94,13,0,43.46606813,-83.41897025
Georgia,US,2020-04-29 02:32:29,7,0,0,32.67435595,-83.43078662
Idaho,US,2020-04-29 02:32:29,165,11,0,42.35440512,-114.6685381
Texas,US,2020-04-29 02:32:29,6,0,0,30.77031716,-94.37690895
West Virginia,US,2020-04-29 02:32:29,3,0,0,39.46811972,-80.88772676
North Carolina,US,2020-04-29 02:32:29,4,0,0,35.87147226,-76.17055253
Wyoming,US,2020-04-29 02:32:29,8,0,0,41.2878183,-110.5475782
New York,US,2020-04-29 02:32:29,1230,24,0,41.89027881,-74.26252104
Oregon,US,2020-04-29 02:32:29,37,0,0,45.59073056,-118.7353826
Alabama,US,2020-04-29 02:32:29,0,0,0,,
Alaska,US,2020-04-29 02:32:29,0,4,0,,
Arizona,US,2020-04-29 02:32:29,0,0,0,,
Arkansas,US,2020-04-29 02:32:29,220,0,0,,
California,US,2020-04-29 02:32:29,0,2,0,,
Colorado,US,2020-04-29 02:32:29,165,1,0,,
Connecticut,US,2020-04-29 02:32:29,491,1,0,,
Delaware,US,2020-04-29 02:32:29,32,0,0,,
Florida,US,2020-04-29 02:32:29,4,0,0,,
Georgia,US,2020-04-29 02:32:29,608,2,0,,
Hawaii,US,2020-04-29 02:32:29,0,0,0,,
Idaho,US,2020-04-29 02:32:29,0,0,0,,
Illinois,US,2020-04-29 02:32:29,335,0,0,,
Indiana,US,2020-04-29 02:32:29,0,0,0,,
Iowa,US,2020-04-29 02:32:29,13,0,0,,
Kansas,US,2020-04-29 02:32:29,0,0,0,,
Kentucky,US,2020-04-29 02:32:29,50,0,0,,
Louisiana,US,2020-04-29 02:32:29,61,43,0,,
Maine,US,2020-04-29 02:32:29,1,0,0,,
Maryland,US,2020-04-29 02:32:29,0,106,0,,
Massachusetts,US,2020-04-29 02:32:29,625,5,0,,
Michigan,US,2020-04-29 02:32:29,11,2,0,,
Minnesota,US,2020-04-29 02:32:29,6,0,0,,
Mississippi,US,2020-04-29 02:32:29,0,0,0,,
Missouri,US,2020-04-29 02:32:29,1,0,0,,
Montana,US,2020-04-29 02:32:29,0,0,0,,
Nebraska,US,2020-04-29 02:32:29,23,18,0,,
Nevada,US,2020-04-29 02:32:29,0,0,0,,
New Hampshire,US,2020-04-29 02:32:29,7,57,0,,
New Jersey,US,2020-04-29 02:32:29,718,0,0,,
New Mexico,US,2020-04-29 02:32:29,0,0,0,,
New York,US,2020-04-29 02:32:29,0,0,0,,
North Carolina,US,2020-04-29 02:32:29,0,0,0,,
North Dakota,US,2020-04-29 02:32:29,0,0,0,,
Ohio,US,2020-04-29 02:32:29,0,0,0,,
Oklahoma,US,2020-04-29 02:32:29,0,0,0,,
Oregon,US,2020-04-29 02:32:29,0,0,0,,
Pennsylvania,US,2020-04-29 02:32:29,0,0,0,,
Rhode Island,US,2020-04-29 02:32:29,1267,239,0,,
South Carolina,US,2020-04-29 02:32:29,0,0,0,,
South Dakota,US,2020-04-29 02:32:29,0,0,0,,
Tennessee,US,2020-04-29 02:32:29,35,0,0,,
Texas,US,2020-04-29 02:32:29,0,0,0,,
Utah,US,2020-04-29 02:32:29,0,0,0,,
Vermont,US,2020-04-29 02:32:29,3,0,0,,
Virginia,US,2020-04-29 02:32:29,0,0,0,,
Washington,US,2020-04-29 02:32:29,79,0,0,,
West Virginia,US,2020-04-29 02:32:29,0,0,0,,
Wisconsin,US,2020-04-29 02:32:29,0,0,0,,
Wyoming,US,2020-04-29 02:32:29,0,6,0,,
Tennessee,US,2020-04-29 02:32:29,1,0,0,36.10890856,-82.43709629
Arkansas,US,2020-04-29 02:32:29,43,0,0,33.16887091,-92.59746952
Florida,US,2020-04-29 02:32:29,4,0,0,30.04412971,-82.37497443
Georgia,US,2020-04-29 02:32:29,34,1,0,34.82995757,-83.98967069
Illinois,US,2020-04-29 02:32:29,8,0,0,37.47119609,-89.25548938
Indiana,US,2020-04-29 02:32:29,6,0,0,39.62550777,-84.92497066
Iowa,US,2020-04-29 02:32:29,1,0,0,41.0277278,-94.24234847
Kentucky,US,2020-04-29 02:32:29,8,0,0,37.66166713,-87.94300009
Louisiana,US,2020-04-29 02:32:29,108,6,0,32.83121059,-92.3749373
Mississippi,US,2020-04-29 02:32:29,16,1,0,34.49162015,-89.00776006
New Jersey,US,2020-04-29 02:32:29,12188,627,0,40.65835409,-74.30680092
New Mexico,US,2020-04-29 02:32:29,3,0,0,36.48126404,-103.4709624
North Carolina,US,2020-04-29 02:32:29,211,9,0,34.98960527,-80.52955873
Ohio,US,2020-04-29 02:32:29,18,0,0,40.30016061,-83.37239023
Oregon,US,2020-04-29 02:32:29,4,0,0,45.30915495,-118.0068979
Pennsylvania,US,2020-04-29 02:32:29,33,0,0,40.96188846,-77.05996014
South Carolina,US,2020-04-29 02:32:29,25,0,0,34.68835752,-81.61730349
South Dakota,US,2020-04-29 02:32:29,14,0,0,42.83112163,-96.6557828
Tennessee,US,2020-04-29 02:32:29,3,0,0,36.28590426,-83.83651902
Texas,US,2020-04-29 02:32:29,13,0,0,32.73706798,-94.93999853
West Virginia,US,2020-04-29 02:32:29,4,0,0,38.89285061,-80.23689136
Georgia,US,2020-04-29 02:32:29,208,17,0,32.87920671,-84.30024826
Utah,US,2020-04-29 02:32:29,862,7,0,40.1166722,-111.6657662
Texas,US,2020-04-29 02:32:29,6,0,0,29.35739637,-99.76229172
Texas,US,2020-04-29 02:32:29,13,0,0,29.89149232,-101.1525205
New Mexico,US,2020-04-29 02:32:29,42,0,0,34.71669834,-106.8103733
Idaho,US,2020-04-29 02:32:29,2,0,0,44.76728382,-115.5676773
Nebraska,US,2020-04-29 02:32:29,1,0,0,41.56730777,-98.98197724
Arkansas,US,2020-04-29 02:32:29,27,2,0,35.58095779,-92.51295036
Iowa,US,2020-04-29 02:32:29,8,0,0,40.75326764,-91.95017958
Michigan,US,2020-04-29 02:32:29,43,2,0,42.25190229,-86.01939087
Tennessee,US,2020-04-29 02:32:29,2,0,0,35.69864497,-85.45221699
Ohio,US,2020-04-29 02:32:29,3,0,0,40.8554138,-84.591117
Texas,US,2020-04-29 02:32:29,14,1,0,32.56483801,-95.83766469
North Carolina,US,2020-04-29 02:32:29,80,4,0,36.36880673,-78.40670845
Indiana,US,2020-04-29 02:32:29,126,1,0,38.02658833,-87.58763124
Pennsylvania,US,2020-04-29 02:32:29,7,0,0,41.40323442,-79.75845449
California,US,2020-04-29 02:32:29,508,17,0,34.44465746,-119.0910613
Illinois,US,2020-04-29 02:32:29,16,0,0,40.18417171,-87.73384359
Louisiana,US,2020-04-29 02:32:29,35,1,0,29.83517605,-92.30292538
Indiana,US,2020-04-29 02:32:29,7,0,0,39.8523352,-87.46160542
Louisiana,US,2020-04-29 02:32:29,16,2,0,31.10884837,-93.18153838
Missouri,US,2020-04-29 02:32:29,4,0,0,37.8457799,-94.34127305
Wisconsin,US,2020-04-29 02:32:29,1,0,0,43.59422667,-90.8324691
Texas,US,2020-04-29 02:32:29,127,3,0,28.79780988,-96.96813006
Indiana,US,2020-04-29 02:32:29,62,5,0,39.42944561,-87.39169027
Wisconsin,US,2020-04-29 02:32:29,4,0,0,46.05467334,-89.51719204
Ohio,US,2020-04-29 02:32:29,3,0,0,39.25208988,-82.4831444
Virginia,US,2020-04-29 02:32:29,359,12,0,36.73285734,-76.04566934
Florida,US,2020-04-29 02:32:29,445,18,0,29.05858895,-81.18263252
Illinois,US,2020-04-29 02:32:29,1,0,0,38.44272901,-87.84922065
Indiana,US,2020-04-29 02:32:29,28,1,0,40.84704239,-85.79328272
Minnesota,US,2020-04-29 02:32:29,8,0,0,44.28424356,-92.23121312
Kansas,US,2020-04-29 02:32:29,15,0,0,38.95471985,-96.20350509
Minnesota,US,2020-04-29 02:32:29,1,0,0,46.58589171,-94.96968506
Oklahoma,US,2020-04-29 02:32:29,116,14,0,35.96024096,-95.51911308
Washington,US,2020-04-29 02:32:29,2,0,0,46.2918004,-123.4250831
North Carolina,US,2020-04-29 02:32:29,782,16,0,35.78879266,-78.65249174
Florida,US,2020-04-29 02:32:29,22,1,0,30.16548905,-84.39895211
Maine,US,2020-04-29 02:32:29,48,11,0,44.4858305,-69.12061935
Alabama,US,2020-04-29 02:32:29,94,0,0,33.80270512,-87.30027177
Georgia,US,2020-04-29 02:32:29,58,0,0,34.73376362,-85.30165174
Texas,US,2020-04-29 02:32:29,200,2,0,30.73872995,-95.57440968
Washington,US,2020-04-29 02:32:29,57,0,0,46.23040051,-118.4775539
Texas,US,2020-04-29 02:32:29,31,0,0,30.01058447,-95.99011759
Oregon,US,2020-04-29 02:32:29,1,0,0,45.57894064,-117.183538
North Dakota,US,2020-04-29 02:32:29,7,0,0,48.36876964,-97.72574783
Mississippi,US,2020-04-29 02:32:29,30,0,0,31.14971548,-90.10446654
Florida,US,2020-04-29 02:32:29,35,0,0,30.64204028,-86.16935664
Georgia,US,2020-04-29 02:32:29,110,3,0,33.78017694,-83.73552314
South Dakota,US,2020-04-29 02:32:29,5,0,0,45.43019636,-100.0307514
Wisconsin,US,2020-04-29 02:32:29,139,8,0,42.66858202,-88.54163073
Iowa,US,2020-04-29 02:32:29,10,0,0,41.03064984,-92.40954728
North Dakota,US,2020-04-29 02:32:29,21,1,0,48.22390169,-101.5436763
Georgia,US,2020-04-29 02:32:29,112,9,0,31.05449097,-82.42224148
Georgia,US,2020-04-29 02:32:29,12,0,0,33.41146451,-82.67795848
Illinois,US,2020-04-29 02:32:29,53,0,0,40.84925021,-90.6147432
Indiana,US,2020-04-29 02:32:29,11,1,0,40.34728141,-87.35602659
Iowa,US,2020-04-29 02:32:29,20,0,0,41.33559454,-93.56007641
Kentucky,US,2020-04-29 02:32:29,263,0,0,36.99903045,-86.42672751
Mississippi,US,2020-04-29 02:32:29,58,2,0,32.35810271,-90.83352619
Missouri,US,2020-04-29 02:32:29,22,0,0,38.76529479,-91.16124662
New Jersey,US,2020-04-29 02:32:29,848,71,0,40.85951833,-74.99556527
New York,US,2020-04-29 02:32:29,150,0,0,43.56173026,-73.8433699
North Carolina,US,2020-04-29 02:32:29,6,0,0,36.39728256,-78.10652228
Ohio,US,2020-04-29 02:32:29,131,11,0,39.42581994,-84.16557457
Pennsylvania,US,2020-04-29 02:32:29,1,0,0,41.81304978,-79.26969577
Tennessee,US,2020-04-29 02:32:29,7,0,0,35.6728299,-85.77969117
Virginia,US,2020-04-29 02:32:29,47,0,0,38.90847745,-78.20280433
Indiana,US,2020-04-29 02:32:29,84,14,0,38.08922676,-87.2716085
Utah,US,2020-04-29 02:32:29,142,1,0,40.33110236,-111.1691419
Oregon,US,2020-04-29 02:32:29,13,1,0,45.16292781,-121.1670954
Minnesota,US,2020-04-29 02:32:29,4,0,0,44.02211116,-93.58720034
Wyoming,US,2020-04-29 02:32:29,8,0,0,43.90451606,-107.680187
Wisconsin,US,2020-04-29 02:32:29,1,0,0,45.89838588,-91.79050449
Alabama,US,2020-04-29 02:32:29,33,1,0,31.4092794,-88.20689944
Arkansas,US,2020-04-29 02:32:29,77,3,0,35.976844,-94.21800746
Colorado,US,2020-04-29 02:32:29,7,0,0,39.97015535,-103.202587
Florida,US,2020-04-29 02:32:29,12,0,0,30.61359259,-85.66002461
Georgia,US,2020-04-29 02:32:29,38,1,0,32.96711864,-82.79357039
Idaho,US,2020-04-29 02:32:29,1,0,0,44.45275475,-116.7847688
Illinois,US,2020-04-29 02:32:29,8,0,0,38.35309213,-89.40982703
Indiana,US,2020-04-29 02:32:29,41,0,0,38.60219804,-86.1049363
Iowa,US,2020-04-29 02:32:29,138,6,0,41.33577126,-91.71725711
Kentucky,US,2020-04-29 02:32:29,5,0,0,37.75599461,-85.17407732
Louisiana,US,2020-04-29 02:32:29,256,18,0,30.85288548,-90.03866652
Maine,US,2020-04-29 02:32:29,2,0,0,45.01607142,-67.62813524
Maryland,US,2020-04-29 02:32:29,187,3,0,39.60835778,-77.82002295
Minnesota,US,2020-04-29 02:32:29,117,9,0,45.03864533,-92.88429635
Mississippi,US,2020-04-29 02:32:29,77,3,0,33.28392041,-90.94196237
Missouri,US,2020-04-29 02:32:29,8,1,0,37.96130078,-90.87948158
Nebraska,US,2020-04-29 02:32:29,22,1,0,41.52815707,-96.22019892
New York,US,2020-04-29 02:32:29,131,2,0,43.31153794,-73.43043448
North Carolina,US,2020-04-29 02:32:29,24,2,0,35.83810081,-76.57299037
Ohio,US,2020-04-29 02:32:29,95,10,0,39.45690571,-81.49121382
Oklahoma,US,2020-04-29 02:32:29,244,18,0,36.71380786,-95.90514104
Oregon,US,2020-04-29 02:32:29,474,11,0,45.55972701,-123.0955257
Pennsylvania,US,2020-04-29 02:32:29,109,2,0,40.19208869,-80.24582867
Rhode Island,US,2020-04-29 02:32:29,313,0,0,41.45961631,-71.61435303
Tennessee,US,2020-04-29 02:32:29,54,0,0,36.29472368,-82.4945472
Texas,US,2020-04-29 02:32:29,136,11,0,30.21498498,-96.40946246
Vermont,US,2020-04-29 02:32:29,32,1,0,44.27343241,-72.61604978
Virginia,US,2020-04-29 02:32:29,34,3,0,36.72341572,-81.95666289
Wisconsin,US,2020-04-29 02:32:29,96,4,0,43.36863664,-88.22974712
Oklahoma,US,2020-04-29 02:32:29,0,0,0,35.29071824,-98.99180434
Nevada,US,2020-04-29 02:32:29,834,29,0,40.66562265,-119.6631594
Michigan,US,2020-04-29 02:32:29,1033,56,0,42.253105,-83.83853204
North Carolina,US,2020-04-29 02:32:29,8,0,0,36.23103603,-81.70033724
Minnesota,US,2020-04-29 02:32:29,7,0,0,43.97823903,-94.61413846
Wisconsin,US,2020-04-29 02:32:29,321,16,0,43.01833055,-88.30431188
Wisconsin,US,2020-04-29 02:32:29,7,1,0,44.47068056,-88.96534501
Wisconsin,US,2020-04-29 02:32:29,2,0,0,44.11324419,-89.24317107
Georgia,US,2020-04-29 02:32:29,12,0,0,31.5521809,-81.91894878
Illinois,US,2020-04-29 02:32:29,2,0,0,38.42955355,-88.42586459
Indiana,US,2020-04-29 02:32:29,33,3,0,39.8633444,-85.01044989
Kentucky,US,2020-04-29 02:32:29,7,0,0,36.80310688,-84.8251971
Michigan,US,2020-04-29 02:32:29,16173,1682,0,42.28098405,-83.281255
Mississippi,US,2020-04-29 02:32:29,19,0,0,31.64135687,-88.69573913
Nebraska,US,2020-04-29 02:32:29,1,0,0,42.20934475,-97.11926964
New York,US,2020-04-29 02:32:29,70,1,0,43.15494365,-77.02976528
